athlete_id,name,sex,NOC,country_name,birth_date,sport_principal,sport,sport_code
1926642,WARE Regan,Male,NZL,New Zealand,1994-08-07,Rugby Sevens,Rugby Sevens,RU7
1926644,KING Tyla,Female,NZL,New Zealand,1994-07-01,Rugby Sevens,Rugby Sevens,RU7
1926646,WOODMAN-WICKLIFFE Portia,Female,NZL,New Zealand,1991-07-12,Rugby Sevens,Rugby Sevens,RU7
1926647,SETEFANO Theresa,Female,NZL,New Zealand,1995-02-25,Rugby Sevens,Rugby Sevens,RU7
1926654,CURRY Scott,Male,NZL,New Zealand,1988-05-17,Rugby Sevens,Rugby Sevens,RU7
1926656,NG SHIU Tone,Male,NZL,New Zealand,1994-05-26,Rugby Sevens,Rugby Sevens,RU7
1926657,ROKOLISOA Akuila,Male,NZL,New Zealand,1995-06-27,Rugby Sevens,Rugby Sevens,RU7
1926667,MILLER Jorja,Female,NZL,New Zealand,2004-02-08,Rugby Sevens,Rugby Sevens,RU7
1926670,McGARVEY-BLACK Ngarohi,Male,NZL,New Zealand,1996-05-20,Rugby Sevens,Rugby Sevens,RU7
1926671,COLLIER Dylan,Male,NZL,New Zealand,1991-04-27,Rugby Sevens,Rugby Sevens,RU7
1926675,WEBBER Joe,Male,NZL,New Zealand,1993-08-27,Rugby Sevens,Rugby Sevens,RU7
1926676,PAUL Mahina,Female,NZL,New Zealand,2001-04-19,Rugby Sevens,Rugby Sevens,RU7
1926680,COOK - SAVAGE Tepaea,Male,NZL,New Zealand,2001-02-08,Rugby Sevens,Rugby Sevens,RU7
1926685,PRESTON James,Male,NZL,New Zealand,1997-05-08,Athletics,Athletics,ATH
1926686,PEETERS Tori,Female,NZL,New Zealand,1994-05-17,Athletics,Athletics,ATH
1926688,TANNER Samuel,Male,NZL,New Zealand,2000-08-24,Athletics,Athletics,ATH
1926690,McCARTNEY Eliza,Female,NZL,New Zealand,1996-12-11,Athletics,Athletics,ATH
1926691,GILL Jacko,Male,NZL,New Zealand,1994-12-20,Athletics,Athletics,ATH
1926692,BRUCE Lauren,Female,NZL,New Zealand,1997-03-23,Athletics,Athletics,ATH
1926693,McTAGGART Olivia,Female,NZL,New Zealand,2000-01-09,Athletics,Athletics,ATH
1926695,WESCHE Maddison-Lee,Female,NZL,New Zealand,1999-06-13,Athletics,Athletics,ATH
1926696,AYRIS Imogen,Female,NZL,New Zealand,2000-12-12,Athletics,Athletics,ATH
1926697,OLIVIER Ethan,Male,NZL,New Zealand,2005-08-07,Athletics,Athletics,ATH
1926701,BEAMISH Geordie,Male,NZL,New Zealand,1996-10-24,Athletics,Athletics,ATH
1926703,FRENCH Camille,Female,NZL,New Zealand,1990-07-11,Athletics,Athletics,ATH
1926705,BELL Connor,Male,NZL,New Zealand,2001-06-21,Athletics,Athletics,ATH
1926706,RAMSDEN Maia,Female,NZL,New Zealand,2002-03-23,Athletics,Athletics,ATH
1926709,HOBBS Zoe,Female,NZL,New Zealand,1997-09-11,Athletics,Athletics,ATH
1926710,WALSH Tom,Male,NZL,New Zealand,1992-03-01,Athletics,Athletics,ATH
1926713,KERR Hamish,Male,NZL,New Zealand,1996-08-17,Athletics,Athletics,ATH
1926733,AR-RASYID Muhd Noor Firdaus,Male,BRU,Brunei Darussalam,1996-10-22,Athletics,Athletics,ATH
1926736,WANG Jianan,Male,CHN,People's Republic of China,1996-08-27,Athletics,Athletics,ATH
1926743,ROUTLIFFE Erin,Female,NZL,New Zealand,1995-04-11,Tennis,Tennis,TEN
1926789,MI Jiujiang,Male,CHN,People's Republic of China,1992-05-08,Cycling Mountain Bike,Cycling Mountain Bike,MTB
1926794,WU Zhifan,Female,CHN,People's Republic of China,2001-03-05,Cycling Mountain Bike,Cycling Mountain Bike,MTB
1926804,BEU Leonie,Female,PNG,Papua New Guinea,1998-11-28,Athletics,Athletics,ATH
1926816,LITI David,Male,NZL,New Zealand,1996-07-11,Weightlifting,Weightlifting,WLF
1926826,LI Qian,Female,CHN,People's Republic of China,1990-06-06,Boxing,Boxing,BOX
1926827,YANG Liu,Female,CHN,People's Republic of China,1992-05-20,Boxing,Boxing,BOX
1926828,YANG Wenlu,Female,CHN,People's Republic of China,1991-01-13,Boxing,Boxing,BOX
1926830,XU Zichun,Female,CHN,People's Republic of China,1996-06-09,Boxing,Boxing,BOX
1926832,CHANG Yuan,Female,CHN,People's Republic of China,1997-06-24,Boxing,Boxing,BOX
1926833,WU Yu,Female,CHN,People's Republic of China,1995-01-13,Boxing,Boxing,BOX
1926835,HAN Xuezhen,Male,CHN,People's Republic of China,1999-04-28,Boxing,Boxing,BOX
1926839,TUOHETAERBIEKE Tanglatihan,Male,CHN,People's Republic of China,1996-11-18,Boxing,Boxing,BOX
1926893,CHEN Yi,Female,CHN,People's Republic of China,1997-01-28,Hockey,Hockey,HOC
1926894,DAN Wen,Female,CHN,People's Republic of China,1999-06-14,Hockey,Hockey,HOC
1926895,FAN Yunxia,Female,CHN,People's Republic of China,2002-12-07,Hockey,Hockey,HOC
1926896,GU Bingfeng,Female,CHN,People's Republic of China,1994-01-25,Hockey,Hockey,HOC
1926898,HE Jiangxin,Female,CHN,People's Republic of China,1997-08-19,Hockey,Hockey,HOC
1926901,LI Hong,Female,CHN,People's Republic of China,1999-05-31,Hockey,Hockey,HOC
1926908,MA Ning,Female,CHN,People's Republic of China,2000-09-29,Hockey,Hockey,HOC
1926909,OU Zixia,Female,CHN,People's Republic of China,1995-09-24,Hockey,Hockey,HOC
1926910,TAN Jinzhuang,Female,CHN,People's Republic of China,2003-01-27,Hockey,Hockey,HOC
1926912,XU Wenyu,Female,CHN,People's Republic of China,1995-12-06,Hockey,Hockey,HOC
1926914,YANG Liu,Female,CHN,People's Republic of China,1998-09-01,Hockey,Hockey,HOC
1926915,YE Jiao,Female,CHN,People's Republic of China,1994-10-21,Hockey,Hockey,HOC
1926916,YU Anhui,Female,CHN,People's Republic of China,2001-04-30,Hockey,Hockey,HOC
1926920,ZHANG Ying,Female,CHN,People's Republic of China,1998-08-29,Hockey,Hockey,HOC
1926922,ZHONG Jiaqi,Female,CHN,People's Republic of China,1999-09-23,Hockey,Hockey,HOC
1926923,ZOU Meirong,Female,CHN,People's Republic of China,2000-09-01,Hockey,Hockey,HOC
1926926,CHEN Yang,Female,CHN,People's Republic of China,1997-02-15,Hockey,Hockey,HOC
1926991,MACDONALD Matt,Male,NZL,New Zealand,1999-03-15,Rowing,Rowing,ROW
1926994,COX Shannon,Female,NZL,New Zealand,1998-06-04,Rowing,Rowing,ROW
1926996,SHERMAN Alana,Female,NZL,New Zealand,1998-12-02,Rowing,Rowing,ROW
1926998,GOWLER Jackie,Female,NZL,New Zealand,1996-06-07,Rowing,Rowing,ROW
1926999,WILLIAMS Kerri,Female,NZL,New Zealand,1993-12-18,Rowing,Rowing,ROW
1927001,MACLEAN Ollie,Male,NZL,New Zealand,1998-05-19,Rowing,Rowing,ROW
1927002,KIDDLE Jackie,Female,NZL,New Zealand,1994-07-16,Rowing,Rowing,ROW
1927003,WADDY Davina,Female,NZL,New Zealand,1996-08-16,Rowing,Rowing,ROW
1927004,WILSON Philli,Male,NZL,New Zealand,1996-11-13,Rowing,Rowing,ROW
1927007,SPOORS Phoebe,Female,NZL,New Zealand,1993-08-11,Rowing,Rowing,ROW
1927014,MANSON Robbie,Male,NZL,New Zealand,1989-10-11,Rowing,Rowing,ROW
1927015,MACKINTOSH Thomas,Male,NZL,New Zealand,1997-01-30,Rowing,Rowing,ROW
1927016,WILLIAMSON Daniel,Male,NZL,New Zealand,2000-03-30,Rowing,Rowing,ROW
1927017,PARRY Jordan,Male,NZL,New Zealand,1995-10-05,Rowing,Rowing,ROW
1927019,MURRAY Tom,Male,NZL,New Zealand,1994-04-05,Rowing,Rowing,ROW
1927020,ULLRICH Logan,Male,NZL,New Zealand,2000-08-20,Rowing,Rowing,ROW
1927024,SPOORS Lucy,Female,NZL,New Zealand,1990-12-24,Rowing,Rowing,ROW
1927027,TWIGG Emma,Female,NZL,New Zealand,1987-03-01,Rowing,Rowing,ROW
1927028,FRANCIS Brooke,Female,NZL,New Zealand,1995-01-06,Rowing,Rowing,ROW
1927029,HAINES Kate,Female,NZL,New Zealand,1999-09-24,Rowing,Rowing,ROW
1927087,BOONSON Puripol,Male,THA,Thailand,2006-01-13,Athletics,Athletics,ATH
1927111,CHOI Injeong,Female,KOR,Republic of Korea,1990-05-21,Fencing,Fencing,FEN
1927113,CHOI Sebin,Female,KOR,Republic of Korea,2000-08-11,Fencing,Fencing,FEN
1927115,DO Gyeongdong,Male,KOR,Republic of Korea,1999-08-19,Fencing,Fencing,FEN
1927116,GU Bongil,Male,KOR,Republic of Korea,1989-04-27,Fencing,Fencing,FEN
1927118,HA Taegyu,Male,KOR,Republic of Korea,1989-12-20,Fencing,Fencing,FEN
1927122,JEON Eunhye,Female,KOR,Republic of Korea,1997-08-01,Fencing,Fencing,FEN
1927123,JEON Hayoung,Female,KOR,Republic of Korea,2001-08-18,Fencing,Fencing,FEN
1927128,KANG Young Mi,Female,KOR,Republic of Korea,1985-03-01,Fencing,Fencing,FEN
1927133,KIM Jaewon,Male,KOR,Republic of Korea,1998-02-04,Fencing,Fencing,FEN
1927140,LEE Hyein,Female,KOR,Republic of Korea,1995-01-16,Fencing,Fencing,FEN
1927149,OH Sanguk,Male,KOR,Republic of Korea,1996-09-30,Fencing,Fencing,FEN
1927151,PARK Sangwon,Male,KOR,Republic of Korea,2000-09-14,Fencing,Fencing,FEN
1927156,SONG Sera,Female,KOR,Republic of Korea,1993-09-06,Fencing,Fencing,FEN
1927158,YOON Jisu,Female,KOR,Republic of Korea,1993-01-24,Fencing,Fencing,FEN
1927177,INSAENG Subenrat,Female,THA,Thailand,1994-02-10,Athletics,Athletics,ATH
1927179,CHEN Keyi,Female,CHN,People's Republic of China,1995-07-23,Rugby Sevens,Rugby Sevens,RU7
1927180,DOU Xinrong,Female,CHN,People's Republic of China,2001-05-27,Rugby Sevens,Rugby Sevens,RU7
1927181,GU Yaoyao,Female,CHN,People's Republic of China,1995-11-22,Rugby Sevens,Rugby Sevens,RU7
1927182,HU Yu,Female,CHN,People's Republic of China,1999-04-09,Rugby Sevens,Rugby Sevens,RU7
1927184,LIU Xiaoqian,Female,CHN,People's Republic of China,1996-02-16,Rugby Sevens,Rugby Sevens,RU7
1927185,MA Xiaodan,Female,CHN,People's Republic of China,1998-05-20,Rugby Sevens,Rugby Sevens,RU7
1927186,RUAN Hongting,Female,CHN,People's Republic of China,1995-10-06,Rugby Sevens,Rugby Sevens,RU7
1927187,SU Qi,Female,CHN,People's Republic of China,2000-01-07,Rugby Sevens,Rugby Sevens,RU7
1927188,SUN Yue,Female,CHN,People's Republic of China,1999-12-31,Rugby Sevens,Rugby Sevens,RU7
1927191,WANG Xiao,Female,CHN,People's Republic of China,1998-10-12,Rugby Sevens,Rugby Sevens,RU7
1927195,YANG Feifei,Female,CHN,People's Republic of China,1997-10-05,Rugby Sevens,Rugby Sevens,RU7
1927198,ZHOU Yan,Female,CHN,People's Republic of China,1998-06-05,Rugby Sevens,Rugby Sevens,RU7
1927205,YAN Meiling,Female,CHN,People's Republic of China,1997-01-14,Rugby Sevens,Rugby Sevens,RU7
1927209,SRISA - ARD Jenjira,Female,THA,Thailand,1995-04-16,Swimming,Swimming,SWM
1927211,WANG Wanyu,Female,CHN,People's Republic of China,1997-02-14,Rugby Sevens,Rugby Sevens,RU7
1927227,KAEWSRIYONG Dulyawat,Male,THA,Thailand,2002-08-13,Swimming,Swimming,SWM
1927245,CHEN Xiao,Female,CHN,People's Republic of China,1999-03-11,Water Polo,Water Polo,WPO
1927246,DENG Zewen,Female,CHN,People's Republic of China,1997-02-06,Water Polo,Water Polo,WPO
1927247,DONG Wenxin,Female,CHN,People's Republic of China,2001-03-12,Water Polo,Water Polo,WPO
1927250,LU Yiwen,Female,CHN,People's Republic of China,1996-05-16,Water Polo,Water Polo,WPO
1927251,NONG Sanfeng,Female,CHN,People's Republic of China,1998-02-11,Water Polo,Water Polo,WPO
1927254,SHEN Yineng,Female,CHN,People's Republic of China,1995-01-18,Water Polo,Water Polo,WPO
1927256,WANG Huan,Female,CHN,People's Republic of China,1997-10-08,Water Polo,Water Polo,WPO
1927258,WANG Xuan,Female,CHN,People's Republic of China,2002-12-11,Water Polo,Water Polo,WPO
1927260,XIONG Dunhan,Female,CHN,People's Republic of China,1998-11-11,Water Polo,Water Polo,WPO
1927261,YAN Siya,Female,CHN,People's Republic of China,2002-05-11,Water Polo,Water Polo,WPO
1927262,YAN Jing,Female,CHN,People's Republic of China,1997-03-31,Water Polo,Water Polo,WPO
1927265,ZHANG Jing,Female,CHN,People's Republic of China,1996-06-16,Water Polo,Water Polo,WPO
1927266,ZHONG Qiyun,Female,CHN,People's Republic of China,2004-03-28,Water Polo,Water Polo,WPO
1927298,PANARIN Dmitriy,Male,KAZ,Kazakhstan,2000-01-08,Badminton,Badminton,BDM
1927300,QUAN Xin,Male,CHN,People's Republic of China,1996-11-24,Canoe Slalom,Canoe Slalom,CSL
1927315,HUANG Juan,Female,CHN,People's Republic of China,2002-08-14,Canoe Slalom,Canoe Slalom,CSL
1927323,LI Shiting,Female,CHN,People's Republic of China,2005-11-25,Canoe Slalom,Canoe Slalom,CSL
1927381,LIN Wenjun,Female,CHN,People's Republic of China,1997-06-03,Canoe Sprint,Canoe Sprint,CSP
1927382,XU Shixiao,Female,CHN,People's Republic of China,1992-02-16,Canoe Sprint,Canoe Sprint,CSP
1927383,SUN Mengya,Female,CHN,People's Republic of China,2001-05-03,Canoe Sprint,Canoe Sprint,CSP
1927392,JI Bowen,Male,CHN,People's Republic of China,2002-02-22,Canoe Sprint,Canoe Sprint,CSP
1927393,LIU Hao,Male,CHN,People's Republic of China,1993-09-06,Canoe Sprint,Canoe Sprint,CSP
1927400,YIN Mengdie,Female,CHN,People's Republic of China,1997-11-17,Canoe Sprint,Canoe Sprint,CSP
1927401,WANG Nan,Female,CHN,People's Republic of China,2000-09-25,Canoe Sprint,Canoe Sprint,CSP
1927402,LI Dongyin,Female,CHN,People's Republic of China,1995-07-06,Canoe Sprint,Canoe Sprint,CSP
1927403,SUN Yuewen,Female,CHN,People's Republic of China,1994-06-25,Canoe Sprint,Canoe Sprint,CSP
1927410,CHEN Yule,Female,CHN,People's Republic of China,2007-12-17,Canoe Sprint,Canoe Sprint,CSP
1927414,YU Shimeng,Female,CHN,People's Republic of China,1999-10-15,Canoe Sprint,Canoe Sprint,CSP
1927416,ZHANG Dong,Male,CHN,People's Republic of China,1996-11-18,Canoe Sprint,Canoe Sprint,CSP
1927417,WANG Congkang,Male,CHN,People's Republic of China,1996-10-31,Canoe Sprint,Canoe Sprint,CSP
1927418,BU Tingkai,Male,CHN,People's Republic of China,1995-12-19,Canoe Sprint,Canoe Sprint,CSP
1927419,DONG Yi,Male,CHN,People's Republic of China,2002-07-28,Canoe Sprint,Canoe Sprint,CSP
1927514,WANG Zilu,Female,CHN,People's Republic of China,2003-06-18,Rhythmic Gymnastics,Rhythmic Gymnastics,GRY
1927515,DING Xinyi,Female,CHN,People's Republic of China,2004-08-27,Rhythmic Gymnastics,Rhythmic Gymnastics,GRY
1927516,GUO Qiqi,Female,CHN,People's Republic of China,1998-08-07,Rhythmic Gymnastics,Rhythmic Gymnastics,GRY
1927517,HAO Ting,Female,CHN,People's Republic of China,2001-03-23,Rhythmic Gymnastics,Rhythmic Gymnastics,GRY
1927518,HUANG Zhangjiayang,Female,CHN,People's Republic of China,2000-02-15,Rhythmic Gymnastics,Rhythmic Gymnastics,GRY
1927519,WANG Lanjing,Female,CHN,People's Republic of China,2005-03-10,Rhythmic Gymnastics,Rhythmic Gymnastics,GRY
1927552,MUSSABAYEV Danil,Male,KAZ,Kazakhstan,1998-09-13,Trampoline Gymnastics,Trampoline Gymnastics,GTR
1927585,ENKHSAIKHAN Delgermaa,Female,MGL,Mongolia,1999-06-01,Wrestling,Wrestling,WRE
1927616,GIM Boeun,Female,KOR,Republic of Korea,1997-12-08,Handball,Handball,HBL
1927619,HAN Miseul,Female,KOR,Republic of Korea,1993-08-13,Handball,Handball,HBL
1927621,JEON Jiyeon,Female,KOR,Republic of Korea,2003-05-02,Handball,Handball,HBL
